t 	 x 	 z
9.3	1.72424	5.03309
9.31	1.77457	4.75721
9.32	1.82214	4.47328
9.33	1.86688	4.18173
9.34	1.90869	3.88303
9.35	1.94752	3.57764
9.36	1.9833	3.26604
9.37	2.01596	2.94871
9.38	2.04545	2.62616
9.39	2.07171	2.29889
9.4	2.0947	1.96741
9.41	2.11437	1.63226
9.42	2.13069	1.29396
9.43	2.14363	0.95305
9.44	2.15316	0.610068
9.45	2.15927	0.265562
9.46	2.16192	-0.0799204
9.47	2.16112	-0.425828
9.48	2.15686	-0.771607
9.49	2.14915	-1.11671
9.5	2.13798	-1.46057
9.51	2.12337	-1.80265
9.52	2.10535	-2.14239
9.53	2.08392	-2.47924
9.54	2.05913	-2.81267
9.55	2.03101	-3.14213
9.56	1.99958	-3.46709
9.57	1.96491	-3.78702
9.58	1.92704	-4.10141
9.59	1.88603	-4.40974
9.6	1.84193	-4.7115
9.61	1.79482	-5.00621
9.62	1.74475	-5.29338
9.63	1.69182	-5.57254
9.64	1.63609	-5.84323
9.65	1.57766	-6.10501
9.66	1.51661	-6.35744
9.67	1.45304	-6.60009
9.68	1.38704	-6.83258
9.69	1.31871	-7.05451
9.7	1.24817	-7.2655
9.71	1.17551	-7.46521
9.72	1.10086	-7.65329
9.73	1.02433	-7.82943
9.74	0.946032	-7.99332
9.75	0.866099	-8.14468
9.76	0.784652	-8.28326
9.77	0.70182	-8.4088
9.78	0.617732	-8.52109
9.79	0.532521	-8.61993
9.8	0.446321	-8.70513
9.81	0.35927	-8.77655
9.82	0.271505	-8.83403
9.83	0.183164	-8.87747
9.84	0.0943896	-8.90678
9.85	0.00532183	-8.92188
9.86	-0.083897	-8.92273
9.87	-0.173124	-8.90931
9.88	-0.262217	-8.88161
9.89	-0.351033	-8.83965
9.9	-0.43943	-8.78349
9.91	-0.527265	-8.71318
9.92	-0.614397	-8.62882
9.93	-0.700685	-8.53051
9.94	-0.78599	-8.4184
9.95	-0.870174	-8.29264
9.96	-0.9531	-8.15342
9.97	-1.03463	-8.00092
9.98	-1.11464	-7.83538
9.99	-1.193	-7.65704
10	-1.26957	-7.46616
10.01	-1.34423	-7.26303
10.02	-1.41686	-7.04795
10.03	-1.48734	-6.82125
10.04	-1.55555	-6.58328
10.05	-1.62138	-6.33439
10.06	-1.68473	-6.07497
10.07	-1.74548	-5.80541
10.08	-1.80353	-5.52613
10.09	-1.85879	-5.23757
10.1	-1.91117	-4.94016
10.11	-1.96057	-4.63437
10.12	-2.00691	-4.32068
10.13	-2.05012	-3.99958
10.14	-2.09012	-3.67156
10.15	-2.12683	-3.33714
10.16	-2.1602	-2.99685
10.17	-2.19017	-2.65121
10.18	-2.21668	-2.30079
10.19	-2.23969	-1.94612
10.2	-2.25915	-1.58777
10.21	-2.27503	-1.2263
10.22	-2.28729	-0.862296
10.23	-2.29592	-0.496329
10.24	-2.30088	-0.128982
10.25	-2.30217	0.239159
10.26	-2.29978	0.607506
10.27	-2.2937	0.975471
10.28	-2.28395	1.34246
10.29	-2.27052	1.7079
10.3	-2.25345	2.07118
10.31	-2.23273	2.43173
10.32	-2.20842	2.78897
10.33	-2.18053	3.14231
10.34	-2.1491	3.4912
10.35	-2.11419	3.83506
10.36	-2.07584	4.17333
10.37	-2.03411	4.50546
10.38	-1.98905	4.83092
10.39	-1.94074	5.14917
10.4	-1.88925	5.45968
10.41	-1.83466	5.76197
10.42	-1.77704	6.05551
10.43	-1.71648	6.33984
10.44	-1.65308	6.61447
10.45	-1.58694	6.87897
10.46	-1.51815	7.13288
10.47	-1.44682	7.37578
10.48	-1.37306	7.60727
10.49	-1.29699	7.82696
10.5	-1.21872	8.03448
10.51	-1.13837	8.22947
10.52	-1.05608	8.41161
10.53	-0.971963	8.58059
10.54	-0.886157	8.7361
10.55	-0.798796	8.87789
10.56	-0.710018	9.00569
10.57	-0.619961	9.1193
10.58	-0.528768	9.21849
10.59	-0.436583	9.30309
10.6	-0.343552	9.37295
10.61	-0.249822	9.42791
10.62	-0.155543	9.46789
10.63	-0.0608644	9.49277
10.64	0.0340633	9.50251
10.65	0.129088	9.49706
10.66	0.224059	9.47641
10.67	0.318823	9.44056
10.68	0.413229	9.38955
10.69	0.507124	9.32343
10.7	0.600358	9.24229
10.71	0.692781	9.14623
10.72	0.784244	9.03539
10.73	0.874597	8.90991
10.74	0.963697	8.76997
10.75	1.0514	8.61578
10.76	1.13755	8.44756
10.77	1.22203	8.26555
10.78	1.30469	8.07002
10.79	1.38539	7.86127
10.8	1.464	7.63961
10.81	1.54039	7.40537
10.82	1.61445	7.15891
10.83	1.68604	6.9006
10.84	1.75504	6.63083
10.85	1.82135	6.35003
10.86	1.88485	6.05861
10.87	1.94544	5.75703
10.88	2.00301	5.44576
10.89	2.05747	5.12528
10.9	2.10872	4.79609
10.91	2.15668	4.45869
10.92	2.20127	4.11362
10.93	2.2424	3.76142
10.94	2.28002	3.40264
10.95	2.31404	3.03783
10.96	2.34442	2.66759
10.97	2.3711	2.29248
10.98	2.39402	1.9131
10.99	2.41315	1.53006
11	2.42845	1.14396
11.01	2.43989	0.755403
11.02	2.44745	0.36502
11.03	2.4511	-0.0265713
11.04	2.45083	-0.418747
11.05	2.44664	-0.81088
11.06	2.43854	-1.20234
11.07	2.42651	-1.59251
11.08	2.41059	-1.98075
11.09	2.39078	-2.36644
11.1	2.36712	-2.74897
11.11	2.33963	-3.12771
11.12	2.30835	-3.50205
11.13	2.27333	-3.87138
11.14	2.23461	-4.23512
11.15	2.19226	-4.59265
11.16	2.14634	-4.94342
11.17	2.0969	-5.28683
11.18	2.04403	-5.62233
11.19	1.98781	-5.94938
11.2	1.92832	-6.26743
11.21	1.86564	-6.57596
11.22	1.79988	-6.87446
11.23	1.73114	-7.16244
11.24	1.65951	-7.43943
11.25	1.58512	-7.70495
11.26	1.50807	-7.95857
11.27	1.42848	-8.19986
11.28	1.34649	-8.42842
11.29	1.2622	-8.64385
11.3	1.17576	-8.84581
11.31	1.0873	-9.03393
11.32	0.996966	-9.2079
11.33	0.904887	-9.36741
11.34	0.811213	-9.51219
11.35	0.716091	-9.64199
11.36	0.619671	-9.75656
11.37	0.522105	-9.85571
11.38	0.423548	-9.93925
11.39	0.324156	-10.007
11.4	0.224085	-10.0589
11.41	0.123497	-10.0947
11.42	0.0225493	-10.1145
11.43	-0.0785956	-10.1181
11.44	-0.179777	-10.1055
11.45	-0.280832	-10.0768
11.46	-0.381599	-10.0318
11.47	-0.481918	-9.97077
11.48	-0.581625	-9.89366
11.49	-0.680562	-9.8006
11.5	-0.778568	-9.69171
11.51	-0.875485	-9.56714
11.52	-0.971157	-9.42707
11.53	-1.06543	-9.27168
11.54	-1.15814	-9.10121
11.55	-1.24916	-8.91591
11.56	-1.33832	-8.71604
11.57	-1.42548	-8.50191
11.58	-1.51049	-8.27384
11.59	-1.59323	-8.03216
11.6	-1.67355	-7.77724
11.61	-1.75133	-7.50947
11.62	-1.82642	-7.22926
11.63	-1.89871	-6.93703
11.64	-1.96808	-6.63324
11.65	-2.03442	-6.31834
11.66	-2.0976	-5.99284
11.67	-2.15753	-5.65722
11.68	-2.2141	-5.31202
11.69	-2.26722	-4.95776
11.7	-2.3168	-4.59501
11.71	-2.36275	-4.22432
11.72	-2.40499	-3.84628
11.73	-2.44346	-3.46148
11.74	-2.47807	-3.07053
11.75	-2.50878	-2.67403
11.76	-2.53552	-2.27263
11.77	-2.55824	-1.86695
11.78	-2.57691	-1.45763
11.79	-2.59149	-1.04532
11.8	-2.60194	-0.630686
11.81	-2.60825	-0.214375
11.82	-2.61039	0.202944
11.83	-2.60836	0.620607
11.84	-2.60216	1.03795
11.85	-2.59178	1.45429
11.86	-2.57723	1.86897
11.87	-2.55854	2.28133
11.88	-2.53573	2.6907
11.89	-2.50882	3.09642
11.9	-2.47786	3.49783
11.91	-2.44288	3.89428
11.92	-2.40394	4.28515
11.93	-2.36109	4.66978
11.94	-2.31439	5.04755
11.95	-2.26391	5.41785
11.96	-2.20974	5.78008
11.97	-2.15193	6.13364
11.98	-2.0906	6.47795
11.99	-2.02582	6.81244
12	-1.95769	7.13657
12.01	-1.88633	7.4498
12.02	-1.81183	7.75162
12.03	-1.73431	8.04151
12.04	-1.6539	8.319
12.05	-1.57071	8.58362
12.06	-1.48487	8.83494
12.07	-1.39652	9.07252
12.08	-1.3058	9.29596
12.09	-1.21284	9.50489
12.1	-1.11779	9.69894
12.11	-1.0208	9.87779
12.12	-0.922023	10.0411
12.13	-0.821611	10.1886
12.14	-0.719725	10.3201
12.15	-0.616524	10.4353
12.16	-0.512172	10.5339
12.17	-0.406833	10.6158
12.18	-0.300674	10.6809
12.19	-0.193865	10.729
12.2	-0.0865743	10.7601
12.21	0.0210264	10.7739
12.22	0.128766	10.7706
12.23	0.236471	10.7499
12.24	0.343971	10.7121
12.25	0.451092	10.6571
12.26	0.557662	10.5849
12.27	0.663511	10.4957
12.28	0.768468	10.3895
12.29	0.872363	10.2666
12.3	0.975029	10.127
12.31	1.0763	9.97098
12.32	1.17601	9.79877
12.33	1.274	9.61061
12.34	1.3701	9.40677
12.35	1.46417	9.18755
12.36	1.55605	8.95329
12.37	1.64558	8.70432
12.38	1.73262	8.44103
12.39	1.81703	8.16381
12.4	1.89867	7.87308
12.41	1.9774	7.56929
12.42	2.05309	7.25291
12.43	2.12562	6.92442
12.44	2.19487	6.58432
12.45	2.26071	6.23314
12.46	2.32304	5.87142
12.47	2.38176	5.49974
12.48	2.43675	5.11866
12.49	2.48794	4.72878
12.5	2.53523	4.3307
12.51	2.57853	3.92507
12.52	2.61779	3.5125
12.53	2.65291	3.09366
12.54	2.68385	2.66919
12.55	2.71054	2.23978
12.56	2.73294	1.80609
12.57	2.751	1.36882
12.58	2.76469	0.92866
12.59	2.77397	0.486311
12.6	2.77884	0.0424752
12.61	2.77926	-0.402138
12.62	2.77524	-0.84682
12.63	2.76677	-1.29086
12.64	2.75386	-1.73354
12.65	2.73653	-2.17416
12.66	2.71478	-2.612
12.67	2.68866	-3.04637
12.68	2.6582	-3.47656
12.69	2.62344	-3.90187
12.7	2.58442	-4.32162
12.71	2.5412	-4.73512
12.72	2.49385	-5.14172
12.73	2.44243	-5.54073
12.74	2.38702	-5.93152
12.75	2.32771	-6.31345
12.76	2.26458	-6.68588
12.77	2.19772	-7.04821
12.78	2.12723	-7.39985
12.79	2.05324	-7.7402
12.8	1.97583	-8.06872
12.81	1.89515	-8.38485
12.82	1.8113	-8.68808
12.83	1.72442	-8.97789
12.84	1.63464	-9.25379
12.85	1.5421	-9.51533
12.86	1.44695	-9.76207
12.87	1.34933	-9.99358
12.88	1.24939	-10.2095
12.89	1.1473	-10.4094
12.9	1.0432	-10.5929
12.91	0.937273	-10.7599
12.92	0.829674	-10.9098
12.93	0.720576	-11.0426
12.94	0.61015	-11.1579
12.95	0.498572	-11.2555
12.96	0.386017	-11.3353
12.97	0.272664	-11.397
12.98	0.158694	-11.4406
12.99	0.0442877	-11.466
13	-0.0703726	-11.4731
13.01	-0.185104	-11.4619
13.02	-0.299722	-11.4322
13.03	-0.414045	-11.3843
13.04	-0.527888	-11.318
13.05	-0.641068	-11.2336
13.06	-0.753404	-11.131
13.07	-0.864714	-11.0105
13.08	-0.974819	-10.8721
13.09	-1.08354	-10.7161
13.1	-1.1907	-10.5428
13.11	-1.29613	-10.3523
13.12	-1.39965	-10.1449
13.13	-1.5011	-9.92094
13.14	-1.60031	-9.68076
13.15	-1.69712	-9.42471
13.16	-1.79136	-9.15317
13.17	-1.8829	-8.86655
13.18	-1.97156	-8.56529
13.19	-2.05721	-8.24984
13.2	-2.13971	-7.92069
13.21	-2.21892	-7.57833
13.22	-2.2947	-7.2233
13.23	-2.36694	-6.85615
13.24	-2.4355	-6.47744
13.25	-2.50027	-6.08776
13.26	-2.56115	-5.68772
13.27	-2.61803	-5.27794
13.28	-2.67081	-4.85905
13.29	-2.7194	-4.43172
13.3	-2.76371	-3.99662
13.31	-2.80368	-3.55442
13.32	-2.83922	-3.10584
13.33	-2.87028	-2.65156
13.34	-2.8968	-2.19231
13.35	-2.91872	-1.72883
13.36	-2.93601	-1.26183
13.37	-2.94863	-0.792069
13.38	-2.95655	-0.320288
13.39	-2.95975	0.152759
13.4	-2.95822	0.62632
13.41	-2.95196	1.09964
13.42	-2.94096	1.57195
13.43	-2.92525	2.0425
13.44	-2.90482	2.51054
13.45	-2.87971	2.97531
13.46	-2.84996	3.43607
13.47	-2.8156	3.89206
13.48	-2.77668	4.34256
13.49	-2.73325	4.78683
13.5	-2.68539	5.22415
13.51	-2.63314	5.65381
13.52	-2.57661	6.07511
13.53	-2.51586	6.48737
13.54	-2.45098	6.88991
13.55	-2.38208	7.28206
13.56	-2.30926	7.6632
13.57	-2.23263	8.03268
13.58	-2.1523	8.3899
13.59	-2.0684	8.73427
13.6	-1.98106	9.06521
13.61	-1.89041	9.38218
13.62	-1.79659	9.68465
13.63	-1.69974	9.9721
13.64	-1.60002	10.2441
13.65	-1.49758	10.5001
13.66	-1.39258	10.7397
13.67	-1.28518	10.9625
13.68	-1.17556	11.1681
13.69	-1.06388	11.3562
13.7	-0.950314	11.5264
13.71	-0.83505	11.6785
13.72	-0.718265	11.8121
13.73	-0.600144	11.927
13.74	-0.480874	12.023
13.75	-0.360644	12.1
13.76	-0.239644	12.1577
13.77	-0.118067	12.196
13.78	0.00389292	12.2149
13.79	0.126042	12.2143
13.8	0.248185	12.1941
13.81	0.370126	12.1544
13.82	0.49167	12.0952
13.83	0.612622	12.0165
13.84	0.732787	11.9185
13.85	0.851972	11.8013
13.86	0.969985	11.6649
13.87	1.08663	11.5097
13.88	1.20173	11.3359
13.89	1.31509	11.1436
13.9	1.42653	10.9332
13.91	1.53586	10.7049
13.92	1.64291	10.4592
13.93	1.7475	10.1963
13.94	1.84946	9.91674
13.95	1.94863	9.62083
13.96	2.04484	9.30905
13.97	2.13793	8.98187
13.98	2.22775	8.63981
13.99	2.31415	8.28337
14	2.39698	7.9131
14.01	2.47611	7.52959
14.02	2.55141	7.13341
14.03	2.62274	6.72518
14.04	2.68999	6.30554
14.05	2.75305	5.87515
14.06	2.8118	5.43466
14.07	2.86615	4.98477
14.08	2.91599	4.52619
14.09	2.96126	4.05963
14.1	3.00185	3.58583
14.11	3.03771	3.10553
14.12	3.06877	2.6195
14.13	3.09496	2.12849
14.14	3.11625	1.6333
14.15	3.13258	1.1347
14.16	3.14393	0.633488
14.17	3.15026	0.13046
14.18	3.15157	-0.373582
14.19	3.14783	-0.877832
14.2	3.13905	-1.38149
14.21	3.12524	-1.88373
14.22	3.1064	-2.38377
14.23	3.08256	-2.88079
14.24	3.05375	-3.374
14.25	3.02001	-3.86261
14.26	2.98139	-4.34581
14.27	2.93793	-4.82283
14.28	2.8897	-5.2929
14.29	2.83677	-5.75525
14.3	2.77922	-6.20913
14.31	2.71713	-6.65381
14.32	2.65059	-7.08855
14.33	2.5797	-7.51264
14.34	2.50458	-7.9254
14.35	2.42532	-8.32613
14.36	2.34206	-8.71418
14.37	2.25492	-9.08891
14.38	2.16403	-9.4497
14.39	2.06953	-9.79594
14.4	1.97158	-10.1271
14.41	1.8703	-10.4425
14.42	1.76588	-10.7418
14.43	1.65846	-11.0243
14.44	1.54822	-11.2897
14.45	1.43532	-11.5374
14.46	1.31995	-11.767
14.47	1.20228	-11.9782
14.48	1.0825	-12.1706
14.49	0.96079	-12.3438
14.5	0.837352	-12.4975
14.51	0.712377	-12.6315
14.52	0.586062	-12.7455
14.53	0.458607	-12.8392
14.54	0.330215	-12.9126
14.55	0.201089	-12.9655
14.56	0.0714343	-12.9976
14.57	-0.058542	-13.0091
14.58	-0.188633	-12.9997
14.59	-0.318629	-12.9695
14.6	-0.448324	-12.9185
14.61	-0.57751	-12.8468
14.62	-0.705978	-12.7544
14.63	-0.833522	-12.6414
14.64	-0.959936	-12.5081
14.65	-1.08502	-12.3545
14.66	-1.20856	-12.1809
14.67	-1.33037	-11.9875
14.68	-1.45025	-11.7747
14.69	-1.56799	-11.5426
14.7	-1.68342	-11.2917
14.71	-1.79634	-11.0224
14.72	-1.90656	-10.735
14.73	-2.01391	-10.4299
14.74	-2.11821	-10.1077
14.75	-2.21929	-9.76878
14.76	-2.31697	-9.4137
14.77	-2.41111	-9.04298
14.78	-2.50154	-8.65721
14.79	-2.58811	-8.25696
14.8	-2.67068	-7.84286
14.81	-2.74911	-7.41555
14.82	-2.82327	-6.97569
14.83	-2.89302	-6.52397
14.84	-2.95826	-6.06109
14.85	-3.01887	-5.58777
14.86	-3.07475	-5.10475
14.87	-3.1258	-4.61279
14.88	-3.17193	-4.11266
14.89	-3.21305	-3.60515
14.9	-3.2491	-3.09106
14.91	-3.28001	-2.57121
14.92	-3.30573	-2.0464
14.93	-3.32619	-1.51749
14.94	-3.34137	-0.985296
14.95	-3.35122	-0.450678
14.96	-3.35573	0.0855172
14.97	-3.35487	0.622433
14.98	-3.34865	1.15921
14.99	-3.33705	1.695
15	-3.3201	2.22892
15.01	-3.29781	2.76014
15.02	-3.27021	3.28779
15.03	-3.23734	3.81103
15.04	-3.19923	4.329
15.05	-3.15594	4.84088
15.06	-3.10753	5.34582
15.07	-3.05407	5.84303
15.08	-2.99564	6.33168
15.09	-2.93232	6.81098
15.1	-2.86421	7.28015
15.11	-2.79141	7.73843
15.12	-2.71403	8.18505
15.13	-2.63217	8.6193
15.14	-2.54598	9.04044
15.15	-2.45558	9.4478
15.16	-2.3611	9.84069
15.17	-2.26269	10.2185
15.18	-2.16051	10.5805
15.19	-2.0547	10.9262
15.2	-1.94544	11.2549
15.21	-1.83289	11.5662
15.22	-1.71723	11.8595
15.23	-1.59863	12.1342
15.24	-1.47729	12.39
15.25	-1.35339	12.6264
15.26	-1.22713	12.8429
15.27	-1.0987	13.0393
15.28	-0.968307	13.215
15.29	-0.836157	13.37
15.3	-0.702457	13.5038
15.31	-0.567419	13.6162
15.32	-0.431258	13.7069
15.33	-0.294188	13.7759
15.34	-0.156429	13.823
15.35	-0.0181986	13.848
15.36	0.120282	13.851
15.37	0.258791	13.8317
15.38	0.397108	13.7903
15.39	0.535011	13.7268
15.4	0.672279	13.6412
15.41	0.808691	13.5336
15.42	0.944027	13.4042
15.43	1.07807	13.2532
15.44	1.2106	13.0807
15.45	1.34141	12.887
15.46	1.47028	12.6724
15.47	1.597	12.4371
15.48	1.72137	12.1816
15.49	1.84319	11.9062
15.5	1.96225	11.6113
15.51	2.07836	11.2973
15.52	2.19133	10.9648
15.53	2.30098	10.6141
15.54	2.40712	10.246
15.55	2.50958	9.86085
15.56	2.60819	9.45932
15.57	2.70279	9.04201
15.58	2.79321	8.60956
15.59	2.8793	8.16265
15.6	2.96093	7.70196
15.61	3.03795	7.22821
15.62	3.11023	6.74214
15.63	3.17765	6.2445
15.64	3.2401	5.73608
15.65	3.29746	5.21766
15.66	3.34963	4.69007
15.67	3.39653	4.15413
15.68	3.43807	3.61068
15.69	3.47418	3.06059
15.7	3.50479	2.50472
15.71	3.52983	1.94396
15.72	3.54927	1.37918
15.73	3.56307	0.811299
15.74	3.57118	0.241208
15.75	3.57359	-0.33018
15.76	3.57029	-0.901955
15.77	3.56127	-1.4732
15.78	3.54654	-2.043
15.79	3.52611	-2.61045
15.8	3.5	-3.17463
15.81	3.46826	-3.73463
15.82	3.43091	-4.28955
15.83	3.38802	-4.8385
15.84	3.33963	-5.38058
15.85	3.28582	-5.91492
15.86	3.22668	-6.44065
15.87	3.16227	-6.95692
15.88	3.0927	-7.46288
15.89	3.01807	-7.95771
15.9	2.93849	-8.44061
15.91	2.85409	-8.91076
15.92	2.76498	-9.36742
15.93	2.67131	-9.80982
15.94	2.57321	-10.2372
15.95	2.47084	-10.6489
15.96	2.36435	-11.0443
15.97	2.2539	-11.4226
15.98	2.13968	-11.7832
15.99	2.02185	-12.1255
16	1.90059	-12.449
16.01	1.7761	-12.7531
16.02	1.64857	-13.0373
16.03	1.5182	-13.3011
16.04	1.38519	-13.544
16.05	1.24975	-13.7656
16.06	1.11209	-13.9656
16.07	0.972433	-14.1435
16.08	0.830998	-14.2991
16.09	0.688007	-14.4321
16.1	0.543687	-14.5421
16.11	0.398265	-14.6291
16.12	0.251974	-14.6929
16.13	0.105045	-14.7332
16.14	-0.0422864	-14.75
16.15	-0.189786	-14.7432
16.16	-0.337218	-14.7128
16.17	-0.484347	-14.6589
16.18	-0.630936	-14.5814
16.19	-0.77675	-14.4804
16.2	-0.921554	-14.3562
16.21	-1.06512	-14.2087
16.22	-1.2072	-14.0383
16.23	-1.34759	-13.8451
16.24	-1.48604	-13.6295
16.25	-1.62233	-13.3918
16.26	-1.75625	-13.1322
16.27	-1.88757	-12.8512
16.28	-2.01608	-12.5492
16.29	-2.14158	-12.2266
16.3	-2.26384	-11.884
16.31	-2.38268	-11.5217
16.32	-2.4979	-11.1405
16.33	-2.6093	-10.7408
16.34	-2.71671	-10.3234
16.35	-2.81995	-9.88868
16.36	-2.91883	-9.43749
16.37	-3.01321	-8.97048
16.38	-3.10291	-8.48837
16.39	-3.1878	-7.9919
16.4	-3.26772	-7.48185
16.41	-3.34253	-6.95902
16.42	-3.41212	-6.42421
16.43	-3.47637	-5.87827
16.44	-3.53515	-5.32206
16.45	-3.58837	-4.75643
16.46	-3.63593	-4.18229
16.47	-3.67776	-3.60054
16.48	-3.71376	-3.0121
16.49	-3.74388	-2.4179
16.5	-3.76806	-1.81888
16.51	-3.78625	-1.21599
16.52	-3.79841	-0.610189
16.53	-3.80451	-0.00244282
16.54	-3.80454	0.606279
16.55	-3.79847	1.21501
16.56	-3.78632	1.82276
16.57	-3.7681	2.42857
16.58	-3.74381	3.03147
16.59	-3.7135	3.63048
16.6	-3.67719	4.22464
16.61	-3.63495	4.81299
16.62	-3.58682	5.39458
16.63	-3.53287	5.96847
16.64	-3.47318	6.53373
16.65	-3.40785	7.08944
16.66	-3.33695	7.63469
16.67	-3.26061	8.16861
16.68	-3.17892	8.6903
16.69	-3.09202	9.19893
16.7	-3.00003	9.69365
16.71	-2.90309	10.1737
16.72	-2.80135	10.6382
16.73	-2.69497	11.0864
16.74	-2.58411	11.5176
16.75	-2.46893	11.931
16.76	-2.34962	12.3261
16.77	-2.22636	12.702
16.78	-2.09934	13.0582
16.79	-1.96876	13.3941
16.8	-1.83482	13.7091
16.81	-1.69773	14.0027
16.82	-1.5577	14.2743
16.83	-1.41496	14.5235
16.84	-1.26972	14.7499
16.85	-1.12222	14.9531
16.86	-0.972693	15.1327
16.87	-0.821367	15.2883
16.88	-0.668484	15.4197
16.89	-0.514287	15.5267
16.9	-0.35902	15.6089
16.91	-0.202931	15.6664
16.92	-0.0462669	15.6989
16.93	0.110722	15.7063
16.94	0.267784	15.6885
16.95	0.42467	15.6457
16.96	0.581127	15.5778
16.97	0.736904	15.4848
16.98	0.891752	15.3669
16.99	1.04542	15.2242
17	1.19766	15.0569
17.01	1.34823	14.8653
17.02	1.49688	14.6496
17.03	1.64338	14.4101
17.04	1.78748	14.1471
17.05	1.92895	13.8611
17.06	2.06756	13.5525
17.07	2.20309	13.2217
17.08	2.33531	12.8692
17.09	2.464	12.4956
17.1	2.58895	12.1013
17.11	2.70997	11.6871
17.12	2.82684	11.2535
17.13	2.93937	10.8012
17.14	3.04738	10.3309
17.15	3.15069	9.84331
17.16	3.24913	9.3392
17.17	3.34252	8.81934
17.18	3.43071	8.28453
17.19	3.51356	7.73562
17.2	3.59091	7.17345
17.21	3.66265	6.59891
17.22	3.72864	6.01288
17.23	3.78877	5.4163
17.24	3.84293	4.8101
17.25	3.89103	4.19523
17.26	3.93298	3.57267
17.27	3.96871	2.94339
17.28	3.99814	2.30839
17.29	4.02123	1.66869
17.3	4.03791	1.0253
17.31	4.04817	0.37923
17.32	4.05196	-0.268477
17.33	4.04927	-0.91679
17.34	4.04011	-1.56467
17.35	4.02446	-2.21109
17.36	4.00235	-2.855
17.37	3.9738	-3.49538
17.38	3.93884	-4.13119
17.39	3.89753	-4.7614
17.4	3.84992	-5.38501
17.41	3.79607	-6.00099
17.42	3.73606	-6.60837
17.43	3.66997	-7.20613
17.44	3.59791	-7.79333
17.45	3.51998	-8.369
17.46	3.43629	-8.93219
17.47	3.34697	-9.482
17.48	3.25215	-10.0175
17.49	3.15197	-10.5379
17.5	3.04659	-11.0422
17.51	2.93617	-11.5296
17.52	2.82088	-11.9994
17.53	2.70088	-12.4508
17.54	2.57637	-12.8829
17.55	2.44755	-13.2951
17.56	2.31459	-13.6867
17.57	2.17773	-14.0571
17.58	2.03716	-14.4055
17.59	1.8931	-14.7314
17.6	1.74579	-15.0343
17.61	1.59544	-15.3137
17.62	1.44231	-15.5689
17.63	1.28662	-15.7997
17.64	1.12862	-16.0056
17.65	0.968565	-16.1861
17.66	0.806704	-16.3411
17.67	0.643292	-16.4702
17.68	0.478591	-16.5731
17.69	0.31286	-16.6497
17.7	0.146363	-16.6997
17.71	-0.0206348	-16.7232
17.72	-0.187866	-16.7199
17.73	-0.355065	-16.6898
17.74	-0.521963	-16.633
17.75	-0.688293	-16.5495
17.76	-0.853788	-16.4393
17.77	-1.01818	-16.3027
17.78	-1.18121	-16.1398
17.79	-1.34261	-15.9508
17.8	-1.50212	-15.736
17.81	-1.65948	-15.4957
17.82	-1.81443	-15.2302
17.83	-1.96673	-14.9399
17.84	-2.11613	-14.6252
17.85	-2.26238	-14.2866
17.86	-2.40525	-13.9246
17.87	-2.5445	-13.5398
17.88	-2.67989	-13.1327
17.89	-2.81122	-12.7039
17.9	-2.93826	-12.2541
17.91	-3.0608	-11.784
17.92	-3.17864	-11.2942
17.93	-3.29158	-10.7856
17.94	-3.39944	-10.259
17.95	-3.50203	-9.71509
17.96	-3.59918	-9.15476
17.97	-3.69073	-8.57889
17.98	-3.77652	-7.98838
17.99	-3.8564	-7.38413
18	-3.93024	-6.76711
18.01	-3.99791	-6.13827
18.02	-4.0593	-5.4986
18.03	-4.11428	-4.84912
18.04	-4.16277	-4.19083
18.05	-4.20468	-3.52479
18.06	-4.23993	-2.85204
18.07	-4.26845	-2.17365
18.08	-4.29019	-1.4907
18.09	-4.30509	-0.80427
18.1	-4.31314	-0.115455
18.11	-4.31429	0.574647
18.12	-4.30854	1.26493
18.13	-4.29589	1.9543
18.14	-4.27635	2.64164
18.15	-4.24993	3.32586
18.16	-4.21668	4.00585
18.17	-4.17662	4.68052
18.18	-4.12981	5.34878
18.19	-4.07632	6.00955
18.2	-4.01623	6.66176
18.21	-3.94961	7.30435
18.22	-3.87657	7.93629
18.23	-3.79721	8.55654
18.24	-3.71164	9.1641
18.25	-3.62	9.75796
18.26	-3.52242	10.3372
18.27	-3.41905	10.9007
18.28	-3.31004	11.4478
18.29	-3.19556	11.9774
18.3	-3.07579	12.4887
18.31	-2.9509	12.9808
18.32	-2.82109	13.453
18.33	-2.68656	13.9043
18.34	-2.54752	14.3342
18.35	-2.40418	14.7418
18.36	-2.25676	15.1265
18.37	-2.1055	15.4875
18.38	-1.95062	15.8244
18.39	-1.79238	16.1365
18.4	-1.63101	16.4233
18.41	-1.46678	16.6843
18.42	-1.29994	16.9189
18.43	-1.13075	17.1269
18.44	-0.959477	17.3079
18.45	-0.786398	17.4614
18.46	-0.611785	17.5872
18.47	-0.435913	17.6851
18.48	-0.259062	17.7548
18.49	-0.0815137	17.7963
18.5	0.096449	17.8093
18.51	0.274542	17.7939
18.52	0.452481	17.75
18.53	0.629981	17.6776
18.54	0.806756	17.5768
18.55	0.982524	17.4477
18.56	1.157	17.2905
18.57	1.32991	17.1054
18.58	1.50096	16.8926
18.59	1.66988	16.6524
18.6	1.83641	16.3852
18.61	2.00026	16.0914
18.62	2.16118	15.7714
18.63	2.31889	15.4256
18.64	2.47315	15.0546
